-1.288000000000017486e+01,1.000000000000000000e+00
-9.879999999999995453e+00,9.977000638225532736e-01
-2.408000000000062713e+01,9.954054173515268777e-01
1.199999999999992406e+00,9.931160484209335948e-01
-7.850000000000200373e+00,9.908319448927673800e-01
-1.867000000000021132e+01,9.885530946569386357e-01
-1.678999999999993520e+01,9.862794856312102620e-01
-3.760000000000169429e+00,9.840111057611334866e-01
-8.760000000000149001e+00,9.817479430199841373e-01
-9.740000000000156533e+00,9.794899854086985824e-01
-1.292999999999996064e+01,9.772372209558103373e-01
-4.890000000000255476e+00,9.749896377173865591e-01
-1.384999999999993925e+01,9.727472237769646535e-01
-7.900000000000052758e+00,9.705099672454891024e-01
-4.339999999999974101e+00,9.682778562612485151e-01
-1.077999999999999581e+01,9.660508789898126780e-01
-1.533000000000021501e+01,9.638290236239698272e-01
-1.086999999999996724e+01,9.616122783836639210e-01
-1.473000000000008214e+01,9.594006315159323561e-01
-1.378999999999993697e+01,9.571940712948435737e-01
7.000000000001427303e-02,9.549925860214349971e-01
1.109999999999986109e+00,9.527961640236508600e-01
-5.880000000000059401e+00,9.506047936562803669e-01
-1.138999999999994195e+01,9.484184633008959642e-01
-1.130999999999995786e+01,9.462371613657918346e-01
-9.299999999999788436e-01,9.440608762859221681e-01
1.999999999998141043e-01,9.418895965228401002e-01
-5.339999999999968772e+00,9.397233105646365381e-01
2.109999999999934595e+00,9.375620069258788769e-01
-5.890000000000118696e+00,9.354056741475504921e-01
-8.710000000000240661e+00,9.332543007969895665e-01
-1.567000000000031612e+01,9.311078754678288050e-01
-7.810000000000129283e+00,9.289663867799348163e-01
-3.880000000000060290e+00,9.268298233793477170e-01
-1.900000000000049427e+00,9.246981739382209575e-01
-8.290000000000127045e+00,9.225714271547614809e-01
-2.390000000000049862e+00,9.204495717531695487e-01
-9.830000000000103100e+00,9.183325964835791222e-01
-9.389999999999947278e+00,9.162204901219979103e-01
-1.635999999999991417e+01,9.141132414702483056e-01
-1.429999999999980398e+00,9.120108393559077653e-01
-1.236000000000002608e+01,9.099132726322495257e-01
-1.783999999999992880e+01,9.078205301781836489e-01
-1.282999999999999119e+01,9.057326008981979593e-01
-8.870000000000048956e+00,9.036494737222993123e-01
-1.426999999999993030e+01,9.015711376059547533e-01
-1.034999999999996056e+01,8.994975815300330080e-01
-2.347000000000043940e+01,8.974287945007461964e-01
-4.340000000000153513e+00,8.953647655495915458e-01
-1.432000000000002871e+01,8.933054837332928821e-01
-9.600000000000068479e-01,8.912509381337431202e-01
-7.150000000000251710e+00,8.892011178579459774e-01
9.000000000000896172e-02,8.871560120379584635e-01
-5.400000000000196643e+00,8.851156098308330389e-01
-1.037999999999999190e+01,8.830799004185603263e-01
-5.740000000000259561e+00,8.810488730080116015e-01
4.639999999999943725e+00,8.790225168308818393e-01
5.159999999999813625e+00,8.770008211436322032e-01
5.639999999999945501e+00,8.749837752274334246e-01
-4.240000000000206271e+00,8.729713683881089592e-01
-4.409999999999963727e+00,8.709635899560779215e-01
-1.670000000000020890e+01,8.689604292862990187e-01
-9.830000000000140403e+00,8.669618757582138180e-01
-1.535000000000002451e+01,8.649679187756904586e-01
-1.324000000000003219e+01,8.629785477669674743e-01
-2.310000000000157261e+00,8.609937521845978381e-01
-1.525999999999992518e+01,8.590135215053928963e-01
-7.869999999999950369e+00,8.570378452303667460e-01
-3.790000000000076419e+00,8.550667128846803910e-01
-1.039999999999994884e+01,8.531001140175864528e-01
-9.459999999999951115e+00,8.511380382023734370e-01
-5.859999999999956799e+00,8.491804750363107779e-01
2.059999999999963194e+00,8.472274141405933268e-01
-1.076000000000034262e+01,8.452788451602867292e-01
1.089999999999978764e+00,8.433347577642722470e-01
-9.870000000000127116e+00,8.413951416451919130e-01
-8.410000000000017906e+00,8.394599865193942412e-01
-7.370000000000048956e+00,8.375292821268793819e-01
-1.785000000000018261e+01,8.356030182312448318e-01
-8.400000000000055422e+00,8.336811846196311437e-01
-2.419999999999973284e+00,8.317637711026678593e-01
-5.339999999999957225e+00,8.298507675144193296e-01
-1.241999999999995019e+01,8.279421637123309807e-01
-2.939999999999971081e+00,8.260379495771754677e-01
-3.750000000000111022e+00,8.241381150129990507e-01
-3.300000000000022027e+00,8.222426499470678607e-01
-1.320000000000107976e+00,8.203515443298149412e-01
-4.840000000000029168e+00,8.184647881347865139e-01
-8.890000000000046754e+00,8.165823713585890209e-01
-1.533999999999996788e+01,8.147042840208361669e-01
-5.870000000000232809e+00,8.128305161640958509e-01
-1.042999999999995353e+01,8.109610578538373193e-01
5.800000000000049560e-01,8.090958991783787635e-01
-1.044999999999994955e+01,8.072350302488345841e-01
1.549999999999971401e+00,8.053784411990629888e-01
-5.369999999999961027e+00,8.035261221856135894e-01
-1.038999999999996149e+01,8.016780633876754436e-01
-1.671000000000036323e+01,7.998342550070246526e-01
9.130000000000125127e+00,7.979946872679728465e-01
-1.167000000000023796e+01,7.961593504173150038e-01
-6.920000000000153584e+00,7.943282347242777153e-01
-9.270000000000177209e+00,7.925013304804680025e-01
-1.337999999999996881e+01,7.906786279998213596e-01
-6.360000000000125553e+00,7.888601176185506825e-01
-7.410000000000153797e+00,7.870457896950948662e-01
-1.033000000000020080e+01,7.852356346100679563e-01
3.649999999999911537e+00,7.834296427662079676e-01
7.619999999999938822e+00,7.816278045883258141e-01
-9.830000000000078231e+00,7.798301105232549046e-01
-1.433000000000002316e+01,7.780365510398001838e-01
-3.330000000000032934e+00,7.762471166286878388e-01
-5.340000000000125091e+00,7.744617978025147842e-01
-1.909999999999979270e+00,7.726805850956983690e-01
-2.113000000000023348e+01,7.709034690644260834e-01
-1.890000000000008784e+00,7.691304402866055989e-01
-1.429000000000012349e+01,7.673614893618149191e-01
-3.850000000000107114e+00,7.655966069112523087e-01
-5.370000000000168860e+00,7.638357835776866667e-01
-2.276999999999990365e+01,7.620790100254080102e-01
-2.399999999999973266e+00,7.603262769401777366e-01
1.699999999999064482e-01,7.585775750291796626e-01
-1.036000000000004917e+01,7.568328950209702866e-01
-9.870000000000020535e+00,7.550922276654298271e-01
-2.380000000000049631e+00,7.533555637337132627e-01
-1.630999999999995964e+01,7.516228940182013707e-01
-2.840000000000022062e+00,7.498942093324516556e-01
-1.579999999999996518e+01,7.481695005111501651e-01
-1.322000000000036657e+01,7.464487584100623074e-01
-6.900000000000052758e+00,7.447319739059847787e-01
-9.929999999999949978e+00,7.430191378966970461e-01
-1.133999999999996788e+01,7.413102413009131642e-01
-4.280000000000062421e+00,7.396052750582334800e-01
-1.378000000000016279e+01,7.379042301290965611e-01
6.099999999999290434e-01,7.362070974947316770e-01
-1.182999999999994323e+01,7.345138681571105055e-01
-4.369999999999971685e+00,7.328245331388996142e-01
-1.078000000000028358e+01,7.311390834834129437e-01
-8.860000000000130882e+00,7.294575102545641787e-01
-8.380000000000102034e+00,7.277798045368194524e-01
-9.380000000000118021e+00,7.261059574351501622e-01
-1.084999999999996234e+01,7.244359600749854522e-01
-8.979999999999954241e+00,7.227698036021656947e-01
-1.338999999999995083e+01,7.211074791828949726e-01
-9.369999999999981455e+00,7.194489780036947835e-01
3.109999999999947029e+00,7.177942912713569656e-01
-1.436999999999994060e+01,7.161434102128972912e-01
-3.889999999999965929e+00,7.144963260755086143e-01
-1.481000000000027583e+01,7.128530301265147973e-01
-1.874000000000024713e+01,7.112135136533243029e-01
-5.889999999999961489e+00,7.095777679633840096e-01
-7.400000000000054534e+00,7.079457843841331366e-01
-9.399999999999957723e+00,7.063175542629571702e-01
-2.870000000000104912e+00,7.046930689671421222e-01
-1.284999999999995879e+01,7.030723198838286780e-01
-8.900000000000014566e+00,7.014552984199664554e-01
-1.222999999999999510e+01,6.998419960022687070e-01
-1.440999999999994152e+01,6.982324040771665796e-01
-8.399999999999936406e-01,6.966265141107639280e-01
-5.910000000000158238e+00,6.950243175887920177e-01
4.179999999999903793e+00,6.934258060165643389e-01
-1.190999999999999659e+01,6.918309709189316425e-01
-8.380000000000077165e+00,6.902398038402370872e-01
-4.340000000000116209e+00,6.886522963442711642e-01
-1.230000000000006111e+01,6.870684400142271775e-01
5.500000000000160316e-01,6.854882264526566127e-01
3.069999999999954987e+00,6.839116472814243952e-01
4.090000000000023839e+00,6.823386941416647034e-01
1.208999999999995723e+01,6.807693586937365593e-01
-9.499999999999884093e-01,6.792036326171796423e-01
1.170000000000002238e+01,6.776415076106701019e-01
-3.899999999999999023e-01,6.760829753919768148e-01
-5.369999999999948592e+00,6.745280276979169765e-01
6.699999999997987565e-01,6.729766562843128019e-01
-9.240000000000218705e+00,6.714288529259473393e-01
-5.839999999999962554e+00,6.698846094165213927e-01
-1.192000000000001769e+01,6.683439175686095579e-01
-1.228999999999996362e+01,6.668067692136170344e-01
6.709999999999787690e+00,6.652731562017362155e-01
-7.390000000000001457e+00,6.637430704019037231e-01
-4.270000000000258922e+00,6.622165037017567757e-01
-8.390000000000158664e+00,6.606934480075907778e-01
1.067000000000028059e+01,6.591738952443161326e-01
-4.399999999999966604e+00,6.576578373554152757e-01
-3.899999999999912426e-01,6.561452663029001542e-01
-1.024000000000015653e+01,6.546361740672697049e-01
-1.588999999999992774e+01,6.531305526474671108e-01
-3.409999999999970388e+00,6.516283940608373904e-01
-1.376999999999995872e+01,6.501296903430853202e-01
-1.810000000000145715e+00,6.486344335482330248e-01
-9.419999999999964402e+00,6.471426157485777875e-01
-1.129000000000028159e+01,6.456542290346500845e-01
-1.050000000000046541e+01,6.441692655151718405e-01
-2.165000000000048175e+01,6.426877173170142399e-01
-9.109999999999956799e+00,6.412095765851562046e-01
-9.310000000000298925e+00,6.397348354826427608e-01
-9.419999999999962625e+00,6.382634861905432944e-01
-5.800000000000324007e+00,6.367955209079103618e-01
-9.900000000000101608e+00,6.353309318517382787e-01
-6.340000000000255653e+00,6.338697112569214864e-01
-2.253999999999961545e+01,6.324118513762140292e-01
-9.949999999999947775e+00,6.309573444801878095e-01
-5.930000000000120508e+00,6.295061828571920648e-01
-8.940000000000006608e+00,6.280583588133124007e-01
-2.859999999999973674e+00,6.266138646723298233e-01
-2.119000000000006523e+01,6.251726927756802166e-01
1.179999999999877369e+00,6.237348354824135965e-01
-1.128000000000009351e+01,6.223002851691538106e-01
-5.900000000000117595e+00,6.208690342300579035e-01
-1.283000000000031449e+01,6.194410750767758156e-01
-1.590999999999994685e+01,6.180164001384101935e-01
-2.404000000000009862e+01,6.165950018614764216e-01
-6.240000000000296865e+00,6.151768727098624323e-01
-6.390000000000187974e+00,6.137620051647885155e-01
-2.810000000000037801e+01,6.123503917247677952e-01
-2.462000000000070088e+01,6.109420249055663721e-01
-2.681999999999999318e+01,6.095368972401634666e-01
-5.369999999999982343e+00,6.081350012787122283e-01
-3.899999999999987033e+00,6.067363295884996566e-01
-2.801000000000073697e+01,6.053408747539078538e-01
-9.379999999999968807e+00,6.039486293763740576e-01
-4.369999999999966356e+00,6.025595860743520049e-01
-1.079999999999996518e+01,6.011737374832722969e-01
-1.337999999999995460e+01,5.997910762555036523e-01
-9.869999999999961915e+00,5.984115950603139389e-01
-9.099999999999786038e-01,5.970352865838310930e-01
3.679999999999867377e+00,5.956621435290047062e-01
-1.230999999999992944e+01,5.942921586155668345e-01
-2.019999999999996732e+01,5.929253245799940286e-01
-1.810000000000171250e+00,5.915616341754681429e-01
-2.930999999999993477e+01,5.902010801718384769e-01
-1.186999999999994060e+01,5.888436553555831399e-01
5.800000000000156142e-01,5.874893525297708585e-01
-1.582000000000005002e+01,5.861381645140228969e-01
-5.900000000000139799e+00,5.847900841444748643e-01
-1.331999999999993101e+01,5.834451042737388571e-01
-1.219000000000025885e+01,5.821032177708654887e-01
-8.449999999999974420e+00,5.807644175213061422e-01
-1.087999999999994216e+01,5.794286964268751117e-01
-9.430000000000044125e+00,5.780960474057121878e-01
-5.850000000000190603e+00,5.767664633922447992e-01
-1.584999999999998010e+01,5.754399373371509308e-01
-1.779000000000004889e+01,5.741164622073214874e-01
-3.008999999999990393e+01,5.727960309858231014e-01
-3.030999999999993832e+01,5.714786366718609401e-01
-1.386999999999993705e+01,5.701642722807414021e-01
-2.001999999999876323e+01,5.688529308438353693e-01
-9.390000000000217284e+00,5.675446054085410141e-01
9.109999999999857323e+00,5.662392890382471622e-01
-2.524000000000043187e+01,5.649369748122964330e-01
-9.359999999999955023e+00,5.636376558259482694e-01
-1.031999999999996831e+01,5.623413251903428556e-01
-6.900000000000042988e+00,5.610479760324642573e-01
-9.859999999999967457e+00,5.597576014951038959e-01
-4.200000000000283507e-01,5.584701947368244657e-01
-7.310000000000275833e+00,5.571857489319235190e-01
-8.350000000000219913e+00,5.559042572703972729e-01
-1.916000000000011028e+01,5.546257129579044154e-01
-2.469000000000029615e+01,5.533501092157303569e-01
-9.200000000001027356e-01,5.520774392807510367e-01
-9.609999999998363407e+00,5.508076964053970626e-01
-1.044999999999995488e+01,5.495408738576181840e-01
1.069999999999950102e+00,5.482769649208473206e-01
-9.370000000000169749e+00,5.470159628939651464e-01
-1.018000000000032479e+01,5.457578610912644512e-01
-2.377000000000004931e+01,5.445026528424147250e-01
-3.016000000000030212e+01,5.432503314924267412e-01
4.180000000000613447e+00,5.420008904016173634e-01
-4.770000000000106155e+00,5.407543229455743505e-01
-6.390000000000214619e+00,5.395106225151211632e-01
-3.200000000001324008e-01,5.382697825162818805e-01
-1.730000000000047322e+01,5.370317963702463393e-01
-9.870000000000006324e+00,5.357966575133351617e-01
-2.578999999999990322e+01,5.345643593969652274e-01
-9.900000000000048317e+00,5.333348954876144798e-01
