-1.519459999999997990e+01,1.000000000000000000e+00
-1.830000000000097993e+00,9.977000638225532736e-01
-1.278020000000000600e+01,9.954054173515268777e-01
-1.380919999999994374e+01,9.931160484209335948e-01
-3.464799999999687685e+00,9.908319448927673800e-01
-4.244399999999969531e+00,9.885530946569386357e-01
-1.464420000000035493e+01,9.862794856312102620e-01
-1.777139999999999986e+01,9.840111057611334866e-01
-1.207659999999996892e+01,9.817479430199841373e-01
-1.188999999999981405e+00,9.794899854086985824e-01
-1.523239999999993977e+01,9.772372209558103373e-01
-8.276000000000021117e+00,9.749896377173865591e-01
-6.259800000000166342e+00,9.727472237769646535e-01
-1.207259999999994271e+01,9.705099672454891024e-01
-6.844800000000124562e+00,9.682778562612485151e-01
-9.096000000000119101e+00,9.660508789898126780e-01
-1.108219999999995053e+01,9.638290236239698272e-01
-3.880599999999973626e+00,9.616122783836639210e-01
-5.904199999999954152e+00,9.594006315159323561e-01
-1.610400000000197007e+00,9.571940712948435737e-01
-1.158119999999994576e+01,9.549925860214349971e-01
-1.113519999999994248e+01,9.527961640236508600e-01
-6.974400000000077426e+00,9.506047936562803669e-01
-6.632000000000267681e-01,9.484184633008959642e-01
-2.263200000000004763e+00,9.462371613657918346e-01
-1.053379999999995142e+01,9.440608762859221681e-01
-1.889320000000022759e+01,9.418895965228401002e-01
-9.359399999999965303e+00,9.397233105646365381e-01
-9.164199999999969037e+00,9.375620069258788769e-01
-1.611079999999993007e+01,9.354056741475504921e-01
-1.053920000000000456e+01,9.332543007969895665e-01
-1.218800000000008410e+01,9.311078754678288050e-01
-7.898199999999952148e+00,9.289663867799348163e-01
-5.224599999999964162e+00,9.268298233793477170e-01
-5.742400000000187354e+00,9.246981739382209575e-01
-3.728400000000100523e+00,9.225714271547614809e-01
-7.640200000000069380e+00,9.204495717531695487e-01
-3.298200000000105270e+00,9.183325964835791222e-01
6.306599999999949802e+00,9.162204901219979103e-01
-1.320900000000023766e+01,9.141132414702483056e-01
-1.721200000000044694e+00,9.120108393559077653e-01
-2.064460000000020656e+01,9.099132726322495257e-01
-1.947099999999991837e+01,9.078205301781836489e-01
-1.133040000000007197e+01,9.057326008981979593e-01
-7.471999999999839881e-01,9.036494737222993123e-01
-1.228799999999975245e+00,9.015711376059547533e-01
-8.283000000000198426e+00,8.994975815300330080e-01
-2.435000000000030695e+00,8.974287945007461964e-01
-1.779219999999997981e+01,8.953647655495915458e-01
-7.289000000000257273e+00,8.933054837332928821e-01
-1.045040000000022395e+01,8.912509381337431202e-01
-4.727000000000145974e+00,8.892011178579459774e-01
-2.037579999999994129e+01,8.871560120379584635e-01
-8.514800000000045443e+00,8.851156098308330389e-01
-1.436339999999994888e+01,8.830799004185603263e-01
-7.447600000000099030e+00,8.810488730080116015e-01
7.975999999999685564e-01,8.790225168308818393e-01
2.307399999999972362e+00,8.770008211436322032e-01
-3.321599999999965025e+00,8.749837752274334246e-01
-1.739999999999826130e-01,8.729713683881089592e-01
-8.566799999999995308e+00,8.709635899560779215e-01
-1.050240000000021112e+01,8.689604292862990187e-01
8.711999999999768818e-01,8.669618757582138180e-01
-1.302520000000034806e+01,8.649679187756904586e-01
-3.993600000000124162e+00,8.629785477669674743e-01
-1.125540000000004426e+01,8.609937521845978381e-01
-6.392199999999985671e+00,8.590135215053928963e-01
-3.804799999999972648e+00,8.570378452303667460e-01
-1.015180000000001748e+01,8.550667128846803910e-01
-1.279719999999995039e+01,8.531001140175864528e-01
-1.523960000000008108e+01,8.511380382023734370e-01
-1.982699999999993778e+01,8.491804750363107779e-01
-5.438400000000025436e+00,8.472274141405933268e-01
-1.173039999999995153e+01,8.452788451602867292e-01
-8.957200000000110407e+00,8.433347577642722470e-01
-1.205379999999995277e+01,8.413951416451919130e-01
1.520399999999793916e+00,8.394599865193942412e-01
-7.624200000000334931e+00,8.375292821268793819e-01
-1.853680000000015937e+01,8.356030182312448318e-01
-1.352100000000022284e+01,8.336811846196311437e-01
-1.412439999999995344e+01,8.317637711026678593e-01
-8.033800000000363539e+00,8.298507675144193296e-01
-2.246600000000030128e+00,8.279421637123309807e-01
-5.033200000000219276e+00,8.260379495771754677e-01
-2.738200000000209133e+00,8.241381150129990507e-01
-1.421060000000031209e+01,8.222426499470678607e-01
-2.760560000000024417e+01,8.203515443298149412e-01
-1.552260000000001305e+01,8.184647881347865139e-01
-1.213760000000029216e+01,8.165823713585890209e-01
-4.443800000000113215e+00,8.147042840208361669e-01
-3.680200000000312777e+00,8.128305161640958509e-01
-9.094400000000064210e+00,8.109610578538373193e-01
-1.022440000000021421e+01,8.090958991783787635e-01
-2.259339999999989956e+01,8.072350302488345841e-01
-1.151700000000026414e+01,8.053784411990629888e-01
-9.260000000000209397e+00,8.035261221856135894e-01
1.157400000000269102e+00,8.016780633876754436e-01
-1.149900000000003431e+01,7.998342550070246526e-01
-1.319399999999994044e+01,7.979946872679728465e-01
-5.371600000000175790e+00,7.961593504173150038e-01
-1.211900000000001931e+01,7.943282347242777153e-01
-1.069200000000018846e+01,7.925013304804680025e-01
-1.171839999999998305e+01,7.906786279998213596e-01
-8.247000000000257458e+00,7.888601176185506825e-01
-5.931600000000027073e+00,7.870457896950948662e-01
-8.994600000000103179e+00,7.852356346100679563e-01
-2.733800000000029762e+00,7.834296427662079676e-01
-7.063800000000196810e+00,7.816278045883258141e-01
-1.017540000000003886e+01,7.798301105232549046e-01
-8.911199999999949384e+00,7.780365510398001838e-01
-1.266640000000021082e+01,7.762471166286878388e-01
-1.656399999999977002e+00,7.744617978025147842e-01
-4.756599999999981954e+00,7.726805850956983690e-01
-1.880479999999999663e+01,7.709034690644260834e-01
-6.642600000000250304e+00,7.691304402866055989e-01
-8.534400000000038844e+00,7.673614893618149191e-01
3.644799999999905005e+00,7.655966069112523087e-01
-6.093400000000156247e+00,7.638357835776866667e-01
-4.367599999999963956e+00,7.620790100254080102e-01
-4.419999999999977724e+00,7.603262769401777366e-01
-1.024860000000034255e+01,7.585775750291796626e-01
-7.836599999999948274e+00,7.568328950209702866e-01
-2.224380000000036617e+01,7.550922276654298271e-01
-9.019800000000032014e+00,7.533555637337132627e-01
-1.828140000000006182e+01,7.516228940182013707e-01
-3.856400000000068662e+00,7.498942093324516556e-01
-1.380660000000022336e+01,7.481695005111501651e-01
-2.498640000000010630e+01,7.464487584100623074e-01
-1.777399999999998315e+00,7.447319739059847787e-01
-3.383000000000141227e+00,7.430191378966970461e-01
